     AGC/ObjID		  RA	    Dec     r        z     D[Mpc]    LogM*  LogMHI/M*  code (ALFALFA-only, noSDSS spec =1, SDSS-only=2, match=3)
  587738570851614723  186.3548   16.1242  13.66   0.0308   136.49  11.3023  -1.7608    2
  587738570851549362  186.3023   16.0934  15.28   0.0306   135.58  10.5119  -0.8966    2
  587735349649473699  186.2653   16.0180  17.08   0.0449   196.76   9.8021   0.1203    2
  587735349112930503  187.0082   15.4444  17.30   0.0080    37.01   8.2324  -0.1031    2
  587735349649735783  186.9196   15.9450  16.82   0.0029    17.09   7.9231  -0.5289    2
  587735348576190582  187.3668   14.9993  17.21   0.0576   251.17   9.9114   0.0686    2
  587735349113061481  187.3511   15.5049  17.15   0.0584   254.48  10.3852  -0.1579    2
  587738569241329978  187.1341   14.8895  17.22   0.0573   250.06   9.8447   0.0618    2
  587738568704721116  187.7950   14.3674  16.73   0.0564   246.32  10.2958  -0.2943    2
  587738568167718951  187.4731   14.0686  11.33   0.0051    26.29  10.6510  -2.5823    2
  587735347502448809  187.4426   14.2498  16.73   0.0457   200.20   9.9063  -0.1552    2
  587738568167653447  187.3787   14.0491  12.68   0.0030    16.58   9.6722  -2.0040    2
  587735347502186624  186.7843   14.2388  17.72   0.0243   108.64   8.9785   0.0469    2
  587735349112799302  186.7606   15.4614  11.26   0.0052    16.70  10.2474  -2.5572    2
  587735348576190606  187.4358   15.0250  15.26   0.0044    16.58   8.5136  -1.0498    2
  587738570315268219  187.6417   15.6422  17.19   0.0456   199.68   9.6266   0.2039    2
  587735348576321659  187.6755   15.0481  17.68   0.0450   197.52   9.7084  -0.0411    2
  587735348039974974  188.8457   14.5602  16.74   0.0534   233.12  10.0610  -0.1660    2
  587735349650260010  188.1777   15.9099  15.35   0.0039    16.58   8.5100  -1.1372    2
  587735348576518279  188.1784   15.0368  16.27   0.0043    16.58   8.2840  -0.9438    2
  587738570315661489  188.6598   15.6027  15.14   0.0015    16.58   8.5940  -1.2217    2
  587738570852401524  188.3057   16.0795  17.61   0.0463   202.79   9.4436   0.3115    2
  587738570852401305  188.2685   16.1175  15.30   0.0512   223.77  10.5687  -0.4120    2
  587735349113651292  188.7780   15.4840  16.60   0.0461   202.20  10.4890  -0.6032    2
  587738570852532393  188.6340   16.0326  15.09   0.0034    16.58   8.6042  -1.2095    2
  587735349650522233  188.7473   15.8128  16.68   0.0457   200.43  10.2999  -0.4910    2
  587735347503562775  189.9324   14.2449  15.43   0.0305   135.26  10.4783  -1.1208    2
  587738568168374461  189.0614   14.0137  16.71   0.0263   117.32   9.3103  -0.1462    2
  587738568705310871  189.2066   14.5264  17.46   0.0462   202.50   9.6544   0.0815    2
  587738568168636523  189.6154   14.0774  15.91  -0.0005     0.00      NaN      NaN    2
  587735347503366326  189.5017   14.1778  16.98  -0.0005     0.00      NaN      NaN    2
  587735348576977071  189.3150   15.0048  17.40   0.0309   136.72   9.0969   0.2518    2
  587735347502776497  188.1842   14.1963  13.27   0.0063    30.66   9.9185  -1.8399    2
  587735348039843960  188.5469   14.5548  16.73   0.0463   202.78  10.0640  -0.2691    2
  587735348039712815  188.2739   14.5819  12.54   0.0032    16.58   9.7375  -2.2835    2
  587735349113389075  188.1390   15.4155  13.94   0.0014    16.00   9.2767  -1.9747    2
  587738569778528410  188.0397   15.3011  15.27   0.0053    27.22   8.9904  -1.2342    2
  587738570852401347  188.3067   16.1155  17.63   0.0457   200.42   9.4607   0.3208    2
  587738569778856129  188.8122   15.3430  16.57   0.0466   204.25  10.0305  -0.2680    2
  587738570852532353  188.5675   16.0584  15.91   0.0015     5.20   7.2316  -0.9047    2
  587738570852597883  188.7150   16.0497  15.76   0.0489   214.12  10.7427  -0.7988    2
  587738570852532962  188.6881   16.0244  16.72   0.0029    16.58   8.3001  -0.9709    2
  587738570315727086  188.7652   15.7806  15.49   0.0458   200.55  10.8729  -0.9740    2
  587735348040302682  189.7674   14.7327  14.15   0.0041    16.70   8.9188  -1.6164    2
  587735347503169623  189.0724   14.1754  16.52   0.0471   206.40  10.1470  -0.2899    2
  587735348040106082  189.1962   14.7400  16.03   0.0018    16.58   8.2416  -0.9276    2
  587735348577042530  189.3800   14.9894  17.39   0.0307   136.05   9.4214  -0.1565    2
  587735347503366153  189.4715   14.2815  13.74   0.0263   117.13  11.0209  -1.7790    2
  587738568705441864  189.5372   14.3527  16.01   0.0307   135.86   9.8932  -0.4640    2
  587738568705376427  189.3416   14.3300  16.40   0.0264   117.56   9.6733  -0.4770    2
  587738568705376263  189.2836   14.4075  15.47   0.0308   136.46  10.4900  -1.0154    2
  587735347503104299  188.8666   14.2614  15.91   0.0006     2.00   6.4103   0.8883    2
  587738570853056675  189.9029   16.0424  16.55   0.0457   200.33   9.7857   0.0845    2
  587735349113978988  189.5673   15.5698  14.77   0.0462   202.29  11.1665  -1.3056    2
  587735348577108110  189.6149   14.9796  16.46   0.0309   136.89   9.7384  -0.3843    2
  587738570853449777  190.7514   16.0871  16.69   0.0027    16.58   8.0019  -0.6827    2
  587735348040564927  190.3653   14.5900  17.74   0.0391   172.14   9.3041   0.2503    2
  587735348040433783  190.0756   14.7205  14.26   0.0067    32.23   9.5153  -1.4034    2
  587735347503825023  190.5558   14.1141  17.79   0.0465   203.73   9.3872   0.2384    2
  587735347503825059  190.5792   14.1084  17.59   0.0266   118.57   8.9314   0.2117    2
  587735348040761401  190.7841   14.5202  16.91   0.0040    16.58   7.8926  -0.5700    2
  587735348040433752  190.0187   14.6836  17.32   0.0461   201.73  10.0629  -0.2395    2
  587735349651046433  190.0798   15.9372  13.76   0.0060    16.22   9.1602  -1.8957    2
  587738570316447905  190.5111   15.6367  15.04   0.0013    16.70   8.6677  -1.3463    2
  587735349114568752  190.9577   15.5521  17.83   0.0218    97.69   8.5160   0.3916    2
  587736803738583143  191.9519   14.1711  17.34   0.0391   172.11   9.9727  -0.4545    2
  587738570317299880  192.5114   15.6391  16.38   0.0315   139.46  10.1530  -0.7329    2
  587738570317561939  193.0808   15.6768  16.74   0.0532   232.25  10.5257  -0.4181    2
  587736805081350262  193.3130   15.3402  16.44   0.0361   159.11   9.9175  -0.3097    2
  587738570854760490  193.8674   15.8828  17.35   0.0222    99.25   8.7627   0.2351    2
  587738569244147817  193.8059   14.6721  16.92   0.0521   227.71  10.0781  -0.0201    2
  587736804544020568  192.2308   14.9079  13.25   0.0047    16.58   9.3943  -2.0230    2
  587738569780887603  193.6213   15.1521  14.79   0.0360   158.78  10.6287  -0.8279    2
  587736804007477356  193.0066   14.5681  16.46   0.0368   162.11   9.8227  -0.1823    2
  587736804007477333  192.9659   14.5138  17.49   0.0366   161.39   9.3925   0.0448    2
  587736805618286789  193.5520   15.8520  17.42   0.0468   204.73   9.5698   0.3082    2
  587736805082136628  195.2398   15.3507  17.27   0.0300   132.78   9.2337   0.5013    2
  587736805619007525  195.1971   15.7061  14.68   0.0218    97.66  10.4507  -1.2062    2
  587736805619007768  195.2718   15.7523  17.38   0.0221    99.00   8.9953   0.0653    2
  587736805619073131  195.3317   15.7028  16.09   0.0428   187.36  10.2144  -0.4310    2
  587736804545593462  195.8879   14.8390  14.94   0.0353   155.68  10.8812  -1.1916    2
  587736803471851599  195.8409   14.0109  17.32   0.0539   235.28   9.7581   0.3992    2
  587738569244999838  195.8415   14.7430  15.77   0.0523   228.21  10.7379  -0.5729    2
  587736803471523951  195.0857   14.0072  17.80   0.0291   129.13   8.9278   0.3756    2
  587738569244672336  195.1627   14.6035  17.62   0.0293   129.97   9.1306   0.1876    2
  587738569244737701  195.1903   14.6638  15.24   0.0474   207.27  10.9040  -0.8961    2
  587736804008329323  194.9065   14.4394  16.58   0.0468   204.74  10.2581  -0.5285    2
  587738570317955311  194.1035   15.5838  17.10   0.0394   173.12   9.5665   0.1046    2
  587736804544872529  194.2199   14.8743  15.26   0.0403   176.96  10.5872  -0.8918    2
  587736805081809046  194.4562   15.2724  17.10   0.0362   159.14   9.6926  -0.1660    2
  587738570318151754  194.5708   15.4571  17.52   0.0219    97.94   9.0642  -0.1398    2
  587738570855284830  195.1190   15.9870  15.58   0.0427   187.22  10.4111  -0.5265    2
  587736805082005593  194.8480   15.3605  17.56   0.0255   113.67   9.0731   0.0036    2
  587738569781412063  194.8708   14.9995  17.56   0.0360   158.57   9.4932  -0.0115    2
  587736805082071285  194.9848   15.3548  17.45   0.0256   113.99   9.0035   0.2012    2
  587736804545134756  194.9077   14.8859  16.65   0.0222    99.30   9.5013  -0.4856    2
  587736804545593456  195.8767   14.7782  16.10   0.0355   156.24   9.9266  -0.1477    2
  587736804008394840  195.2000   14.4819  15.74   0.0292   129.53   9.6960  -0.3228    2
  587738569244737750  195.2503   14.7059  17.41   0.0479   209.63   9.8463   0.0173    2
  587738568707735558  194.8593   14.3417  14.55   0.0471   205.95  11.2904  -1.4464    2
  587738568707735798  194.9344   14.1822  17.59   0.0473   206.78   9.7810  -0.1532    2
  587738568707604588  194.5953   14.3161  17.67   0.0401   176.17   9.7950  -0.2874    2
  587736804545003638  194.5370   14.8581  15.28   0.0030    16.71   8.5408  -1.2064    2
  587738569244541059  194.8364   14.7883  15.35   0.0219    97.96  10.1269  -0.8978    2
  587736804545593484  195.9205   14.9186  15.21   0.0521   227.57  10.6972  -0.3670    2
  587736805082398820  195.7575   15.3612  16.18   0.0426   186.80  10.4253  -0.7349    2
  587738569245786301  197.7913   14.5728  17.63   0.0271   120.38   9.1968   0.0916    2
  587738568708915492  197.6261   14.0743  17.60   0.0331   146.14   9.3311   0.2090    2
  587736803472375868  197.0948   14.0297  16.24   0.0547   238.34  10.2886  -0.1666    2
  587736805619335324  196.0024   15.7766  17.39   0.0522   227.80   9.7187   0.4586    2
  587738570318872748  196.2923   15.4352  14.82   0.0523   228.08  11.0657  -0.7471    2
  587738570319200380  197.0386   15.4531  16.56   0.0543   236.76  10.6183  -0.5294    2
  587738569245458530  196.9603   14.6040  17.79   0.0343   151.08   9.0911   0.4641    2
  587736804546445438  197.9151   14.6693  17.57   0.0263   116.85   9.0326   0.1573    2
  587738569245851746  197.9425   14.5706  15.19   0.0265   117.51  10.4058  -0.9247    2
  587742901792604266  196.9829   16.1754  16.48   0.0505   220.44  10.2576  -0.2840    2
  587742772955185289  196.9959   15.9751  15.78   0.0562   244.78  10.7427  -0.6755    2
  587742901792538771  196.8028   16.1158  17.02   0.0530   231.06  10.2680  -0.1876    2
  587742772955054206  196.7377   16.0510  16.21   0.0578   251.67  10.3161  -0.2142    2
  587742772955119768  196.8141   16.0866  16.09   0.0527   229.85  10.4160  -0.2893    2
  587738570318807140  196.0256   15.5544  17.50   0.0513   223.97   9.9208   0.0104    2
  587738568708653194  197.0933   14.2417  15.70   0.0546   238.18  10.5757  -0.4777    2
  587738570318807224  196.1282   15.5101  16.93   0.0353   155.25  10.0222  -0.4857    2
  587736804545658981  196.0094   14.8302  17.50   0.0431   188.92   9.6278   0.0486    2
  587736805619466369  196.3578   15.6260  16.25   0.0525   229.10  10.5124  -0.3370    2
  587736805619466348  196.2905   15.6579  16.14   0.0525   229.24  10.6713  -0.3823    2
  587736805082660954  196.4165   15.1452  16.77   0.0570   248.22  10.6695  -0.5705    2
  587736805082529910  196.0780   15.1826  15.95   0.0567   247.16  11.0088  -0.8906    2
  587738570855940241  196.7147   15.9184  15.89   0.0532   231.92  10.5679  -0.4064    2
  587738569245917290  197.9589   14.6207  17.31   0.0261   115.91   9.2247  -0.0688    2
  587742772955185408  196.9601   15.9405  17.79   0.0553   241.19   9.8502   0.1767    2
  587738569246572628  199.5097   14.4399  17.39   0.0305   134.87   9.3403  -0.0256    2
  587738569246572621  199.4973   14.3784  16.84   0.0305   134.86   9.5111  -0.0750    2
  587736805083447340  198.2972   15.0792  17.68   0.0573   249.53   9.9622   0.1376    2
  587736805083643939  198.7399   15.1085  17.07   0.0266   117.98   9.3355  -0.0129    2
  587738569783247024  199.1127   14.9121  17.21   0.0497   216.93   9.8016   0.1828    2
  587742772955709542  198.2581   15.9587  16.42   0.0468   204.81  10.3209  -0.3869    2
  587742901793849437  199.8996   16.0808  17.28   0.0280   123.94   9.0232   0.3602    2
  587742773493235777  199.8763   16.1133  15.21   0.0280   124.16  10.4094  -0.9946    2
  587742901793783936  199.8772   15.9748  16.91   0.0220    98.31   9.1863  -0.2050    2
  587742901793783854  199.7469   15.9112  16.71   0.0220    98.47   9.2861  -0.2919    2
  587736805083381974  198.1457   15.0570  17.38   0.0270   119.77   9.2897  -0.0857    2
  587736805620514854  198.7928   15.5473  15.47   0.0224   100.10  10.0618  -0.9201    2
  587736805083643926  198.7146   15.0367  16.97   0.0264   117.20   9.3194  -0.0215    2
  587738570319986738  198.8550   15.4231  14.42   0.0266   117.91  10.8497  -1.5435    2
  587738570857119753  199.4423   15.6768  16.57   0.0268   119.04   9.5859  -0.2505    2
  587742772956102705  199.0962   15.8268  16.83   0.0553   240.77  10.1970  -0.1324    2
  587742901793325391  198.8038   16.0985  17.96   0.0214    95.84   8.4719   0.5421    2
  587736805620383798  198.4422   15.6091  15.41   0.0468   204.57  10.6943  -0.6801    2
  587736809909321857  200.9471   15.3963  17.57   0.0246   109.27   8.9905   0.1091    2
  587738570857775254  201.0149   15.6194  17.31   0.0290   128.19   9.2381   0.0662    2
  587736808835580086  200.9547   14.5363  16.13   0.0247   109.87   9.8101  -0.4821    2
  587738569247162540  200.9748   14.3336  15.87   0.0230   102.75   9.9835  -0.8279    2
  587738569247228062  201.1092   14.2610  17.35   0.0244   108.53   9.4423  -0.3572    2
  587736808835776650  201.3159   14.4732  15.15   0.0236   105.19  10.1800  -0.9741    2
  587738569247359016  201.4010   14.2152  15.64   0.0232   103.50  10.0523  -0.7683    2
  587736808835907661  201.6374   14.4200  14.98   0.0239   106.62  10.3399  -1.0173    2
  587736809909649534  201.7539   15.2672  16.81   0.0445   194.56   9.6663   0.1187    2
  587738569783640098  200.0162   14.8013  16.42   0.0228   101.82   9.3698  -0.1827    2
  587738568710357296  201.1450   14.0031  15.95   0.0238   105.91  10.0495  -0.7848    2
  587736809372188857  200.3215   14.9685  16.07   0.0290   128.13  10.0361  -0.5842    2
  587736808298709131  200.8622   14.1951  17.11   0.0235   104.61   9.3108  -0.1754    2
  587738569247162413  200.9729   14.3717  14.61   0.0237   105.63  10.6274  -1.3108    2
  587738569247162489  200.9300   14.4253  16.30   0.0238   105.87   9.7730  -0.4270    2
  587736808835645566  201.0759   14.5685  16.83   0.0239   106.31   9.5571  -0.3808    2
  587736809103622202  200.0289   14.5432  14.67   0.0122    54.50   9.8999  -1.1918    2
  587738570320576532  200.1897   15.2594  15.13   0.0230   102.41  10.3626  -1.2363    2
  587736808299102294  201.7503   14.0381  16.17   0.0220    98.29   9.5549  -0.3957    2
  587736808298905771  201.3867   14.0254  16.54   0.0236   104.96   9.8485  -0.7255    2
  587736808298774645  201.1202   14.0924  12.71   0.0245   109.15  11.3453  -1.9807    2
  587742901794439349  201.4357   15.7970  15.91   0.0372   163.29   9.9990  -0.3654    2
  587742772956758126  200.6438   15.6912  17.80   0.0563   245.11   9.8539   0.0560    2
  587736808836169819  202.2916   14.4446  15.97   0.0496   216.46  10.5803  -0.6340    2
  587736809910173894  203.0454   15.2257  16.67   0.0497   216.74  10.2988  -0.3676    2
  587736809910304940  203.2959   15.1398  15.74   0.0271   120.09  10.0930  -0.6743    2
  587736808836628669  203.4273   14.3838  17.74   0.0414   181.24   9.3748   0.3464    2
  587738570321428632  202.2067   15.0953  17.17   0.0247   109.97   9.2009  -0.1357    2
  587738569248407675  203.8497   14.1825  17.07   0.0420   183.69  10.1296  -0.4415    2
  587736808299823210  203.4439   14.0175  17.55   0.0440   192.58   9.6886   0.0493    2
  587742772958003349  203.5866   15.4937  15.85   0.0466   203.41  10.5502  -0.6801    2
  587742902331900030  202.8267   16.1671  17.17   0.0004     1.36   5.5971   1.3490    2
  587742773494218867  202.2208   15.9930  18.30   0.0229   101.90   7.9290   1.1162    2
